Timestamp (ms),F_RPM_PRIM,F_GPS_SPEED
49523,0.0,0.07
49533,0.0,0.07
49543,0.0,0.07
49553,0.0,0.07
49563,0.0,0.07
49573,0.0,0.07
49583,0.0,0.07
49593,0.0,0.07
49604,0.0,0.07
49614,0.0,0.07
49624,0.0,0.07
49634,0.0,0.07
49644,0.0,0.07
49654,0.0,0.07
49664,0.0,0.07
49674,0.0,0.07
49684,0.0,0.07
49695,0.0,0.07
49705,0.0,0.07
49718,0.0,0.07
49728,0.0,0.07
49738,0.0,0.07
49748,0.0,0.07
49758,0.0,0.07
49774,0.0,0.07
49784,0.0,0.07
49796,0.0,0.07
49806,0.0,0.07
49816,0.0,0.07
49826,0.0,0.07
49836,0.0,0.07
49846,0.0,0.07
49857,0.0,0.07
49867,0.0,0.07
49880,0.0,0.07
49890,0.0,0.07
49900,0.0,0.07
49910,0.0,0.07
49920,0.0,0.07
49932,0.0,0.07
49942,0.0,0.07
49952,0.0,0.07
49962,0.0,0.07
49975,0.0,0.07
49992,0.0,0.07
50002,0.0,0.07
50012,0.0,0.07
50022,0.0,0.07
50032,0.0,0.07
50045,0.0,0.07
50055,0.0,0.07
50065,0.0,0.07
50077,0.0,0.07
50087,0.0,0.07
50097,0.0,0.07
50108,0.0,0.07
50118,0.0,0.07
50128,0.0,0.07
50138,0.0,0.07
50148,0.0,0.07
50158,0.0,0.07
50169,0.0,0.07
50179,0.0,0.07
